crop;zone;crop_sequence_type;crop_management_strategy;duration;composition;plowing;secondary_tillage;other_mechnical_operations;double_crop;double_crop_type;covercrop;covercrop_type;sowing;sowing_rate;harrow_weeding;hoe_weeding;manual_weeding;pesticides_spraying;localized_spraying;fertilizers_spreading;dble_crop_fertilizers_spreading;manure_spreading;manure_type;dble_crop_harvest;crop_harvest;hay;silage;wrapping;seed_coating;herbicides_TFI;fungicide_TFI;insecticide_TFI;in_furrow_ins_TFI;other_TFI;molluscicide_TFI;growth_regulator_TFI;TFI;iron_phosphate_bio_TFI;tricho_bio_TFI;copper_sulfate_bio_TFI;N_rate;dble_crop_N_rate;manure_rate;irrigation;irrigation_operations;irrigation_rate;dble_crop_yield;crop_yield
grain_corn;northern_high_potentiality_zone;crop_sequence_with_oilseed_rape;N2a bis;1;0;0,8;2,7;0,7;0;0;0,6;oat-fababean;1;105000;0;2;0;1,5;1;1,5;0;0,2;cattle manure;0;1;0;0;0;0,9;0,45;0;0,1;0,1;0;0;0;0,65;0,1;0,1;0;125;0;29;0;0;0;0;9,4
grain_corn;northern_high_potentiality_zone;crop_sequence_with_oilseed_rape;N2c ;1;0;0,8;2,7;0,7;0;0;0,6;oat-fababean;1;105000;0;1,5;0;1,5;0;1,5;0;0,2;cattle manure;0;1;0;0;0;0,9;0,9;0;0,1;0,1;0;0;0;1,1;0,1;0,1;0;125;0;29;0;0;0;0;9,4
fiber_flax;northern_high_potentiality_zone;crop_sequence_with_fiber_flax;Average conventionnal;1;0;0,8;3,3;0,4;0;0;0,7;mustard;1;120;0;0;0;5;0;0,9;0;0;no manure;0;1;0;0;0;1;2;0,5;1,3;0;0,1;0;0;3,9;0;0;0;25;0;0;0,1;1,5;25;0;1,2
fiber_flax;northern_high_potentiality_zone;crop_sequence_with_fiber_flax;N0;1;0;0,8;3,3;0,4;0;0;0,7;mustard;1;120;0;0;0;6;0;0,9;0;0;no manure;0;1;0;0;0;1;2;1;1,5;0;0;0;0,3;4,8;0;0;0;25;0;0;0,1;1,5;25;0;1,2
fiber_flax;northern_high_potentiality_zone;crop_sequence_with_fiber_flax;N2a;1;0;0,8;3,3;0,4;0;0;0,7;oat-fababean;1;120;0;0;0;3,9;0;0,9;0;0;no manure;0;1;0;0;0;1;2;0,4;0,75;0;0;0;0;3,15;0;0;0;25;0;0;0,1;1,5;25;0;1,1
temporary_grassland;northern_high_potentiality_zone;crop_sequence_with_temporary_grassland;Average conventionnal;3;2 species;0,3;2;1,3;0;0;0;0;1;-1;0;0;0;0;0;0,5;0;0,4;cattle manure;0;3;0,15;0,5;0,35;0;0;0;0;0;0;0;0;0;0;0;0;40;0;20;0;0;0;0;9
temporary_grassland;northern_high_potentiality_zone;crop_sequence_organic_livestock_farming;N3;4;multi-species;0,3;3;1,3;0;0;0;0;1;-1;0;0;0;0;0;0;0;0,8;cattle manure;0;3;0,25;0,75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;8
alfalfa;northern_high_potentiality_zone;other_crop_sequence;Average conventionnal;2;0;0,3;3;1,3;0;0;0;0;1;25;0;0;0;1,1;0;0;0;0;no manure;0;3;0,33;0,33;0,33;0;1;0;0,1;0;0;0;0;1,1;0;0;0;0;0;0;0;0;0;0;11
alfalfa;northern_high_potentiality_zone;crop_sequence_organic_field_crops;N3;2;0;0;1;1;0;0;0;0;1;20;0,5;0;0;0;0;0;0;0;no manure;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10
hemp;northern_high_potentiality_zone;other_crop_sequence;Average conventionnal;1;0;1;3;0,4;0;0;0;0;1;45;0;0;0;0;0;2;0;0;no manure;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0,1;0;0;100;0;0;0;0;0;0;7,5
spring_barley;northern_high_potentiality_zone;other_crop_sequence;Average conventionnal;1;0;0,7;3,2;0,4;0;0;0,6;mustard;1;140;0,1;0;0;3,3;0;1,3;0;0;no manure;0;1;0;0;0;0,9;1,3;0,7;0,1;0;0,2;0;0;2,3;0;0;0;90;0;0;0;0;0;0;5,8
spring_barley;northern_high_potentiality_zone;crop_sequence_organic_field_crops;N3;1;0;1;2,5;1;0;0;1;oat-fababean;1;155;1;0;0;0;0;0;0;1;beet vinasse;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,5;0;0;0;0;3,5
spring_protein_pea;northern_high_potentiality_zone;other_crop_sequence;Average conventionnal;1;0;0,8;3,9;0,6;0;0;0,7;mustard;1;215;0;0;0;4,7;0;0;0;0;no manure;0;1;0;0;0;0,9;1,7;1,3;1,5;0;0;0;0;4,5;0;0;0;0;0;0;0;0;0;0;4,5
spring_fababean;northern_high_potentiality_zone;other_crop_sequence;Average conventionnal;1;0;0,7;3,1;0,5;0;0;0,7;mustard;1;235;0;0;0;4,4;0;0;0;0;no manure;0;1;0;0;0;0,9;1,7;1,1;1,1;0;0,2;0;0;4,1;0;0;0;0;0;0;0;0;0;0;3,5
triticale;northern_high_potentiality_zone;other_crop_sequence;Average conventionnal;1;0;0,7;2,3;0,1;0;0;0;0;1;130;0;0;0;2,9;0;2,1;0;0,1;cattle manure;0;1;0;0;0;0,9;1,4;1,2;0;0;0,5;0;0;3,1;0;0;0;125;0;15;0;0;0;0;6,2
triticale;northern_high_potentiality_zone;crop_sequence_organic_field_crops;N3;1;0;1;2,5;0,1;0;0;0;0;1;150;2;0;0;0;0;0;0;0,5;beet vinasse;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;4,2
winter_fababean;northern_high_potentiality_zone;crop_sequence_organic_field_crops;N3;1;0;1;2,5;0,5;0;0;0;0;1;200;1,5;1;0;0;0;0;0;0;no manure;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,5
pulse_cereal_intercrop;northern_high_potentiality_zone;crop_sequence_organic_livestock_farming;N3;1;0;1;2;0,1;0;0;0;0;1;-1;1;0;0;0;0;0;0;0;no manure;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4
soft_wheat;paris_basin_zone;crop_sequence_with_oilseed_rape;Average conventionnal;1;0;0,4;2,9;0,6;0;0;0;0;1;135;0;0;0;5,2;0;2,8;0;0;no manure;0;1;0;0;0;1;1,9;1,5;0,2;0;0,8;0;0;4,4;0;0;0;160;0;0;0;0;0;0;7,8
soft_wheat;paris_basin_zone;crop_sequence_with_oilseed_rape;N0;1;0;0,4;2,9;0,6;0;0;0;0;1;135;0;0;0;7,4;0;2,8;0;0;no manure;0;1;0;0;0;1;2,5;2;0,8;0;0;0,2;0,75;6,25;0;0;0;160;0;0;0;0;0;0;8
soft_wheat;paris_basin_zone;crop_sequence_with_oilseed_rape;N1;1;0;0,4;2,9;0,6;0;0;0;0;1;135;0;0;0;6,4;0;2,8;0;0;no manure;0;1;0;0;0;1;2,5;1,5;0,4;0;0;0;0,5;4,9;0,2;0;0;160;0;0;0;0;0;0;7,9
soft_wheat;paris_basin_zone;crop_sequence_with_oilseed_rape;N2a;1;0;0,4;3,9;0,6;0;0;0;0;1;135;0,3;0;0;3,7;0;2,8;0;0;no manure;0;1;0;0;0;1;2;0,65;0,2;0;0;0;0,2;3,05;0,2;0;0;135;0;0;0;0;0;0;7,2
soft_wheat;paris_basin_zone;crop_sequence_with_oilseed_rape;N2c;1;0;0,4;3,9;0,6;0;0;0;0;1;135;0,3;0;0;3,1;0;2,8;0;0;no manure;0;1;0;0;0;1;1,5;0,65;0,2;0;0;0;0,2;2,55;0,2;0;0;135;0;0;0;0;0;0;7,2
soft_wheat;paris_basin_zone;crop_sequence_with_root_crops;Average conventionnal;1;0;0,4;2,2;0,4;0;0;0;0;1;140;0;0;0;5,2;0;3,1;0;0;no manure;0;1;0;0;0;0,9;1,7;1,9;0,2;0;0,9;0;0;4,7;0;0;0;170;0;0;0;0;0;0;8,4
soft_wheat;paris_basin_zone;crop_sequence_with_root_crops;N0;1;0;0,4;2,2;0,4;0;0;0;0;1;140;0;0;0;7,8;0;3,1;0;0;no manure;0;1;0;0;0;0,9;2,3;2,5;0,6;0;0;0,1;0,9;6,4;0;0;0;170;0;0;0;0;0;0;8,5
soft_wheat;paris_basin_zone;crop_sequence_with_root_crops;N1;1;0;0,4;2,2;0,4;0;0;0;0;1;140;0;0;0;6,9;0;3,1;0;0;no manure;0;1;0;0;0;0,9;2,3;1,8;0,3;0;0;0;0,75;5,15;0,1;0;0;170;0;0;0;0;0;0;8,4
soft_wheat;paris_basin_zone;crop_sequence_with_root_crops;N2a;1;0;0,4;2,2;0,4;0;0;0;0;1;140;0,3;0;0;4,2;0;3,1;0;0;no manure;0;1;0;0;0;0,9;1,85;0,9;0,3;0;0;0;0,3;3,35;0,1;0;0;145;0;0;0;0;0;0;7,6
soft_wheat;paris_basin_zone;crop_sequence_with_root_crops;N2c;1;0;0,4;2,2;0,4;0;0;0;0;1;140;0,3;0;0;3,8;0;3,1;0;0;no manure;0;1;0;0;0;0,9;1,5;0,9;0,3;0;0;0;0,3;3;0,1;0;0;145;0;0;0;0;0;0;7,6
soft_wheat;paris_basin_zone;crop_sequence_organic_field_crops;N3;1;0;1;4;0,6;0;0;0;0;1;180;1,5;1;0;0;0;0;0;0,7;beet vinasse;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;4
oilseed_rape;paris_basin_zone;crop_sequence_with_oilseed_rape;Average conventionnal;1;0;0,3;3,5;0,5;0;0;0;0;1;2,3;0;0;0;6,2;0;2,2;0;0,3;cattle manure;0;1;0;0;0;0,8;1,8;1,2;2;0;0,4;0;0;5,4;0;0;0;165;0;21;0;0;0;0;3,9
oilseed_rape;paris_basin_zone;crop_sequence_with_oilseed_rape;N0;1;0;0,3;3,5;0,5;0;0;0;0;1;2,3;0;0;0;10;0;2,2;0;0,3;cattle manure;0;1;0;0;0;0,8;2,85;1,5;4;0;0;0,5;0,3;9,15;0;0;0;165;0;21;0;0;0;0;4
oilseed_rape;paris_basin_zone;crop_sequence_with_oilseed_rape;N2a;1;0;0,3;3,5;0,5;0;0;0;0;1;2,3;0;0;0;6,3;0;2,2;0;0,3;cattle manure;0;1;0;0;0;0,8;2,4;1;2;0;0;0;0;5,4;0,3;0;0;165;0;21;0;0;0;0;3,9
oilseed_rape;paris_basin_zone;crop_sequence_with_oilseed_rape;N2c;1;0;0,3;3,5;0,5;0;0;0;0;1;2,3;0;0;0;5;0;2,2;0;0,3;cattle manure;0;1;0;0;0;0,8;1,5;0,75;2;0;0;0;0;4,25;0,3;0;0;165;0;21;0;0;0;0;3,6
sugar_beet;paris_basin_zone;crop_sequence_with_root_crops;Average conventionnal;1;0;0,8;3,8;0,9;0;0;0,8;mustard;1;1,2;0;0,3;0;7,1;0;1,2;0;0,5;beet vinasse;0;1;0;0;0;1;2,6;1,9;0,2;0;0;0;0;4,7;0;0;0;80;0;3,5;0,2;3,5;115;0;97
sugar_beet;paris_basin_zone;crop_sequence_with_root_crops;N0;1;0;0,8;3,8;0,9;0;0;0,8;mustard;1;1,2;0;0,3;0;9,1;0;1,2;0;0,5;beet vinasse;0;1;0;0;0;1;4,2;2,3;1,5;0;0;0,1;0;8,1;0;0;0;80;0;3,5;0,2;3,5;115;0;97
sugar_beet;paris_basin_zone;crop_sequence_with_root_crops;N1;1;0;0,8;3,8;0,9;0;0;0,8;mustard;1;1,2;0;1;0;7,6;0;1,2;0;0,5;beet vinasse;0;1;0;0;0;1;3,4;1,8;1,5;0;0;0,1;0;6,8;0,1;0;0;80;0;3,5;0,2;3,5;115;0;97
sugar_beet;paris_basin_zone;crop_sequence_with_root_crops;N2a;1;0;0,8;4,3;0,9;0;0;0,8;oat-fababean;1;1,2;0;2,5;0;9;6,5;1,2;0;0,5;beet vinasse;0;1;0;0;0;1;2;1,2;0,8;0;0;0;0;4;0,1;0;0;80;0;3,5;0,2;3,5;115;0;87
sugar_beet;paris_basin_zone;crop_sequence_organic_field_crops;N3;1;0;1;5;1;0;0;1;oat-fababean;1;1,2;1,5;2,5;30;0;0;0;0;1;beet vinasse;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;40
spring_barley;paris_basin_zone;crop_sequence_with_oilseed_rape;Average conventionnal;1;0;0,6;3;0,7;0;0;0,6;mustard;1;140;0;0;0;4;0;1,6;0;0;no manure;0;1;0;0;0;1;1,4;0,9;0,2;0;0,4;0;0;2,9;0;0;0;100;0;0;0;0;0;0;6,4
spring_barley;paris_basin_zone;crop_sequence_with_oilseed_rape;N0;1;0;0,6;3;0,7;0;0;0,6;mustard;1;140;0;0;0;4,7;0;1,6;0;0;no manure;0;1;0;0;0;1;1,8;1,2;0,1;0;0;0,2;0,5;3,8;0;0;0;100;0;0;0;0;0;0;6,5
spring_barley;paris_basin_zone;crop_sequence_with_oilseed_rape;N2a;1;0;0,6;3,5;0,7;0;0;0,6;oat-fababean;1;140;1;0;0;2,8;0;1,6;0;0;no manure;0;1;0;0;0;1;1;0,65;0,1;0;0;0;0,25;2;0,2;0;0;100;0;0;0;0;0;0;5,8
spring_barley;paris_basin_zone;crop_sequence_organic_field_crops;N3;1;0;1;5;1,1;0;0;0;0;1;145;1;0;0;0;0;0;0;1;beet vinasse;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;3,5
winter_barley;paris_basin_zone;crop_sequence_with_oilseed_rape;Average conventionnal;1;0;0,6;2,9;0,5;0;0;0;0;1;115;0;0;0;4,3;0;2;0;0;no manure;0;1;0;0;0;1;1,8;1,3;0,1;0;0,8;0;0;4;0;0;0;125;0;0;0;0;0;0;7,3
winter_barley;paris_basin_zone;crop_sequence_with_oilseed_rape;N0;1;0;0,6;2,9;0,5;0;0;0;0;1;115;0;0;0;7,4;0;2;0;0;no manure;0;1;0;0;0;1;2,5;1,6;1;0;0;0,2;0,9;6,2;0;0;0;125;0;0;0;0;0;0;7,5
winter_barley;paris_basin_zone;crop_sequence_with_oilseed_rape;N1;1;0;0,6;2,9;0,5;0;0;0;0;1;115;0;0;0;6,6;0;2;0;0;no manure;0;1;0;0;0;1;2,5;1,3;0,5;0;0;0;0,75;5,05;0,2;0;0;125;0;0;0;0;0;0;7,4
winter_barley;paris_basin_zone;crop_sequence_with_oilseed_rape;N2a;1;0;0,6;3,9;0,5;0;0;0;0;1;115;0,3;0;0;4,7;0;2;0;0;no manure;0;1;0;0;0;1;2;0,8;0,3;0;0;0;0,5;3,6;0,2;0;0;100;0;0;0;0;0;0;6,7
winter_barley;paris_basin_zone;crop_sequence_with_oilseed_rape;N2c;1;0;0,6;3,9;0,5;0;0;0;0;1;115;0,3;0;0;4,1;0;2;0;0;no manure;0;1;0;0;0;1;1,5;0,8;0,3;0;0;0;0,5;3,1;0,2;0;0;100;0;0;0;0;0;0;6,7
grain_corn;paris_basin_zone;crop_sequence_with_oilseed_rape;Average conventionnal;1;0;0,8;3,1;0,7;0;0;0,6;mustard;1;95500;0;0;0;2,1;0;1,7;0;0,3;composted poultry manure;0;1;0;0;0;1;1,7;0;0,2;0;0,1;0;0;2;0;0;0;125;0;8,5;0;0;0;0;10
grain_corn;paris_basin_zone;crop_sequence_with_oilseed_rape;N0;1;0;0,8;3,1;0,7;0;0;0,6;mustard;1;95500;0;0;0;2,6;0;1,7;0;0,3;composted poultry manure;0;1;0;0;0;1;2,2;0;0,3;0,1;0;0,1;0;2,7;0;0;0;125;0;8,5;0;0;0;0;10
grain_corn;paris_basin_zone;crop_sequence_with_oilseed_rape;N1;1;0;0,8;3,1;0,7;0;0;0,6;mustard;1;95500;0;0;0;2,3;0;1,7;0;0,3;composted poultry manure;0;1;0;0;0;1;1,9;0;0,1;0,1;0;0;0;2,1;0,1;0,1;0;125;0;8,5;0;0;0;0;10
grain_corn;paris_basin_zone;crop_sequence_with_oilseed_rape;N2a;1;0;0,8;3,6;0,7;0;0;0,6;oat-fababean;1;95500;0;1,5;0;1,5;0;1,7;0;0,3;composted poultry manure;0;1;0;0;0;1;1,1;0;0,1;0,1;0;0;0;1,3;0,1;0,1;0;125;0;8,5;0;0;0;0;9,7
grain_corn;paris_basin_zone;crop_sequence_with_oilseed_rape;N2a bis;1;0;0,8;3,6;0,7;0;0;0,6;oat-fababean;1;95500;0;2;0;1,5;1;1,7;0;0,3;composted poultry manure;0;1;0;0;0;1;0,45;0;0,1;0,1;0;0;0;0,65;0,1;0,1;0;125;0;8,5;0;0;0;0;9,7
grain_corn;paris_basin_zone;crop_sequence_with_oilseed_rape;N2c ;1;0;0,8;3,6;0,7;0;0;0,6;oat-fababean;1;95500;0;1,5;0;1,5;0;1,7;0;0,3;composted poultry manure;0;1;0;0;0;1;0,9;0;0,1;0,1;0;0;0;1,1;0,1;0,1;0;125;0;8,5;0;0;0;0;9,7
grain_corn;paris_basin_zone;crop_sequence_organic_field_crops;N3;1;0;1;2;1;0;0;1;oat-fababean;1;97000;1;2;0;0;0;0;0;1;poultry manure;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,5;0;0;0;0;6
potatoes;paris_basin_zone;crop_sequence_with_root_crops;Average conventionnal;1;0;0,8;3,4;2,1;0;0;0,7;mustard;1;41000;0;0;0;12,5;0;1,5;0;0,3;beet vinasse;0;1;0;0;0;0,7;2;10;1,1;0;0,2;0;0;13,3;0;0;0;125;0;3,5;0,6;6;165;0;49
potatoes;paris_basin_zone;crop_sequence_with_root_crops;N0;1;0;0,8;3,4;2,1;0;0;0,7;mustard;1;41000;0;0;0;14,5;0;1,5;0;0,3;beet vinasse;0;1;0;0;0;0,7;3;10;1,5;0;0;0,2;0;14,7;0;0;0;125;0;3,5;0,6;6;165;0;49
potatoes;paris_basin_zone;crop_sequence_with_root_crops;N1;1;0;0,8;3,4;3,1;0;0;0,7;mustard;1;41000;0;0;0;9,3;0;1,5;0;0,3;beet vinasse;0;1;0;0;0;0,7;2,5;6;0,8;0;0;0;0;9,3;0,2;0;0;125;0;3,5;0,6;6;165;0;49
potatoes;paris_basin_zone;crop_sequence_with_root_crops;N2a;1;0;0,8;3,4;4,1;0;0;0,7;oat-fababean;1;41000;1;0;0;9,1;1;1,5;0;0,3;beet vinasse;0;1;0;0;0;0,7;1,6;6;0,8;0;0;0;0;8,4;0,2;0;0;125;0;3,5;0,6;6;165;0;45
durum_wheat;paris_basin_zone;other_crop_sequence;Average conventionnal;1;0;0,6;2,8;0,7;0;0;0;0;1;145;0;0;0;5,6;0;3,7;0;0;no manure;0;1;0;0;0;1;1,9;1,7;0,2;0;0,9;0;0;4,7;0;0;0;220;0;0;0,5;1;35;0;7
silage_corn;paris_basin_zone;other_crop_sequence;Average conventionnal;1;0;0,9;3,2;0,2;0,1;italian ryegrass;0,4;mustard;1;102000;0;0;0;1,6;0;1,4;0,1;0,8;cattle manure;0,1;1;0;0;0;1;1,5;0;0;0;0;0;0;1,5;0;0;0;90;80;27;0;0;0;4;15
fiber_flax;paris_basin_zone;other_crop_sequence;Average conventionnal;1;0;0,9;3,3;0,3;0;0;0,8;mustard;1;110;0;0;0;4,9;0;0,7;0;0,1;composted poultry manure;0;1;0;0;0;0,9;2;0,4;1,5;0;0;0;0;3,9;0;0;0;20;0;4;0;0;0;0;1,1
spring_protein_pea;paris_basin_zone;other_crop_sequence;Average conventionnal;1;0;0,9;3,4;0,8;0;0;0,7;mustard;1;235;0;0;0;4,8;0;0;0;0;no manure;0;1;0;0;0;1;1,5;1,4;1,6;0;0;0;0;4,5;0;0;0;0;0;0;0;0;0;0;4,1
winter_protein_pea;paris_basin_zone;other_crop_sequence;Average conventionnal;1;0;0,5;3,1;0,6;0;0;0;0;1;205;0;0;0;4,5;0;0;0;0;no manure;0;1;0;0;0;1;1,4;1,3;0,7;0;0,1;0;0;3,5;0;0;0;0;0;0;0;0;0;0;4,2
spring_fababean;paris_basin_zone;other_crop_sequence;Average conventionnal;1;0;0,7;2,9;0,7;0;0;0,7;mustard;1;240;0;0;0;3,9;0;0;0;0;no manure;0;1;0;0;0;0,8;1,5;1;1;0;0,1;0;0;3,6;0;0;0;0;0;0;0;0;0;0;2,8
spring_fababean;paris_basin_zone;crop_sequence_organic_field_crops;N3;1;0;1;2;1;0;0;0;0;1;210;1,5;1,5;0;0;0;0;0;0;no manure;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,5
winter_fababean;paris_basin_zone;crop_sequence_organic_field_crops;N3;1;0;1;3;0,6;0;0;0;0;1;200;1,5;1,5;0;0;0;0;0;0;no manure;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,5
pulse_cereal_intercrop;paris_basin_zone;crop_sequence_organic_field_crops;N3;1;0;1;3;0,6;0;0;0;0;1;-1;0;0;0;0;0;0;0;0;no manure;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,5
alfalfa;paris_basin_zone;crop_sequence_organic_field_crops;N3;3;0;0;1;1;0;0;0;0;1;20;0,3;0;0;0;0;0;0;0;no manure;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11
